area_id,fat,saturate,sugar,protein,carb,fibre,energy_tot,h_nutrients_calories,month,agg_level,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8
E09000031,9.074566802908675,3.620155655480143,9.79551841825804,5.405861995838484,18.293209562444595,1.5737181771865854,181.0913321503212,1.5716193016807327,yea,borough,0,2,2,0,3,2,2
E09000032,8.808393781847034,3.4965726892235316,9.525601046500512,5.354923217809588,16.94183860030659,1.6121368871644204,173.51274045829535,1.5953439962580205,yea,borough,1,0,0,3,2,0,0
E09000033,8.729807287488818,3.4892548677524906,9.445943410336977,5.2458792812574435,16.795838117155412,1.5794712354440748,171.27194934507074,1.5796773466243477,yea,borough,1,0,3,3,2,3,3
E02000001,8.473746419607986,3.361872730830976,9.278385060467038,5.253099086647871,15.779311008964775,1.6198713218536858,165.85651875701203,1.6181860455635482,yea,msoa,0,0,2,0,5,2,0
E02000002,8.985044263317278,3.454480968723678,10.859949691910694,5.015294048826198,19.79445943569132,1.615575423133914,184.37246955678435,1.5394626070712638,yea,msoa,1,2,3,4,3,3,7
E02000003,9.672637054046703,3.8723469712526835,12.757477105620115,4.987695956971053,21.12073870389586,1.6029938961744838,195.77746937603808,1.5191257948858206,yea,msoa,1,1,1,2,1,4,2
E02000004,9.250665905905539,3.5325611611616363,11.353290130129402,5.3984638638636255,20.057665065065088,1.618857457457439,189.10435635616315,1.5392703429576369,yea,msoa,1,1,3,4,4,4,4
E02000005,9.319950498688003,3.673907172788877,11.692790085034444,4.977404489425994,20.15138384100964,1.603658808537776,188.34088079644783,1.520281529107961,yea,msoa,1,1,3,4,4,3,4
E02000007,9.519605162239033,3.6434583718133786,11.368979432435093,5.369553117222709,20.547569615102113,1.5447270962793518,193.43136058354457,1.5332570950388538,yea,msoa,1,1,1,2,4,4,2
E02000008,9.373626900963524,3.6431688823890407,10.946457829041664,5.263503731983757,19.68667639329133,1.5718743851478385,188.7062947423832,1.5505006604405542,yea,msoa,1,1,3,4,4,3,4
E02000009,9.182535760601189,3.5805421346615263,10.499263391524288,5.264049127182174,19.685122620449945,1.585592169576127,187.0559185957748,1.5559817860406255,yea,msoa,1,1,3,4,3,3,4
E02000010,9.359626825354864,3.520915742277609,10.785424634242917,5.2508949555063165,19.31781368691107,1.6084581316586588,186.8935927660642,1.5475878780980468,yea,msoa,1,1,3,4,3,3,4
E02000011,9.467212561224883,3.6368842880472942,11.68190061486052,5.042351929690656,19.59276891826144,1.6153644005974603,187.93325575920883,1.5308690851605449,yea,msoa,1,1,3,4,4,3,4
E02000012,9.457017974295963,3.780903026188789,11.434963458207967,5.102827270445904,19.98609172497158,1.7292503700830215,189.81254346990693,1.5339193315122233,yea,msoa,1,1,1,4,4,4,4
E02000013,8.888540837322537,3.4326314589020743,10.299236253338167,5.391552664683491,20.29680496608169,1.5858684176492914,187.31321093767232,1.5593786693560918,yea,msoa,1,1,3,4,3,3,4
E02000014,9.599290932743818,3.5354567937456602,10.628960129075734,4.998247260947134,19.280971518948267,1.546324375342831,187.7515941047161,1.5308930527325662,yea,msoa,1,1,3,4,4,3,4
E02000015,9.168604163609107,3.4166674798245382,10.356876944239797,5.0805181584739145,18.641515774028285,1.5332375275128087,182.288381056688,1.5641108857315995,yea,msoa,1,2,3,1,3,0,7
E02000016,9.308339313334091,3.5771107006956115,10.891618437282878,4.947245436688546,19.028136924813648,1.5409141633981438,183.9128278143187,1.5359305156751255,yea,msoa,1,2,3,4,3,3,7
E02000017,9.389413318856388,3.7295418244975886,10.546649461341593,5.1461589052988765,19.129007799305505,1.5581871416160409,186.339097402368,1.5548615770802956,yea,msoa,1,1,3,4,3,3,4
E02000018,9.139376024562939,3.634670263740067,10.461812775847227,5.281127913631464,18.90293487433663,1.5463913650781238,183.1943828299334,1.5505967564122802,yea,msoa,1,2,3,1,3,3,7
E02000019,8.818085006044631,3.3285720486293098,10.09466020860935,5.576089121179267,24.89703440041691,1.6897154700491153,205.87816949457198,1.5274548509505506,yea,msoa,1,1,1,2,1,1,6
E02000020,8.862073475981658,3.5212530252718195,10.188601202864694,5.204127019863334,18.687773380996347,1.5297391902940838,179.8537219652649,1.5644651064403416,yea,msoa,0,2,0,1,0,0,1
E02000021,9.162822155373574,3.4566699710576216,10.682102709599961,5.402901141724636,20.84303046876897,1.6262896242109621,191.6368327951759,1.5399348888545574,yea,msoa,1,1,1,2,4,4,2
E02000022,8.831534921045767,3.3971922829477137,10.376754740257242,5.174340011805318,19.09627225881097,1.566304291597768,180.65126580642902,1.5476642724620444,yea,msoa,0,2,3,1,0,0,7
E02000023,9.069534688614725,3.528240693574824,10.77599775929475,5.2057961347814246,19.609993877138873,1.529137588504624,184.98478227131844,1.5416001608042549,yea,msoa,1,2,3,4,3,3,7
E02000024,8.894397010155663,3.525194681555826,9.564948200814175,5.514506003679942,17.507449642754867,1.658803817187057,177.52718699801346,1.6042042937638634,yea,msoa,0,2,0,1,0,0,1
E02000025,8.899937893659851,3.6062562638584414,10.576563405194474,5.4131596007949225,18.118471160243125,1.6197406466848283,179.4056875856851,1.5917181165667356,yea,msoa,0,2,0,1,0,0,1
E02000026,8.88602500812419,3.603741545359216,10.369657417833126,5.4494880903198215,18.07248461422845,1.63387372253141,178.90202471302933,1.5840189479583116,yea,msoa,0,2,0,1,0,0,1
E02000027,8.942452231916663,3.601686995798244,10.676159421056793,5.282918872857119,18.921437526343922,1.5792579333606784,182.2003125657043,1.5740316480669003,yea,msoa,1,2,3,1,3,0,7
E02000028,8.88526431902313,3.5630858163154615,10.402102067408473,5.176354019462502,17.872564249940776,1.6386629661565708,177.4161591575503,1.5875729544390502,yea,msoa,0,2,0,1,0,0,1
E02000029,9.138942539759626,3.7482855971867934,10.817548337766144,5.3754653010528335,18.237228797097625,1.5790141587163988,181.55707587694863,1.5760993523004652,yea,msoa,1,2,3,1,3,0,7
E02000030,8.929810814806743,3.5624404929961657,9.984940966521572,5.244942135154597,17.607557324571776,1.639830270159408,176.6601202832826,1.5801889821698305,yea,msoa,0,2,0,3,0,6,1
E02000031,8.665072159695775,3.42699886803554,9.37488356684618,5.2578805519901435,16.88799069123659,1.6426186530636575,171.57479311735642,1.5944851168550191,yea,msoa,0,0,2,3,2,6,3
E02000032,8.980230612428539,3.5467328326573666,10.23789821262827,5.438182480906205,18.06716160037162,1.682405841794728,179.57784172210282,1.5782487958271296,yea,msoa,0,2,0,1,0,0,1
E02000033,8.956381070742239,3.577422737348395,9.975996340618456,5.4356205745887936,17.909546293338394,1.6207302079529844,178.6740495299981,1.5787887920508008,yea,msoa,0,2,0,1,0,0,1
E02000034,8.836227897795535,3.5236080435651864,9.619057238415653,5.399786014798045,17.218650309664472,1.6163768221648305,174.87009542138983,1.58955880190629,yea,msoa,0,0,0,3,2,6,3
E02000035,9.003993142927037,3.539891973353083,9.747285344939069,5.214238920245318,17.01075161878486,1.6532264550517224,174.5401679536779,1.572421259011534,yea,msoa,0,0,0,3,2,6,3
E02000036,8.473978939919835,3.4458350378325098,11.935291795332882,4.7144225963464805,18.98937464098052,1.9610658275970885,176.16529684112442,1.5630713530987659,yea,msoa,0,2,0,3,0,6,1
E02000037,8.10041600297773,3.2500191236526934,10.973915956772167,4.350190292584784,17.273056589735926,1.6059527079946911,163.53928839873439,1.5443819323809511,yea,msoa,0,0,2,0,5,2,0
E02000038,8.975113943352518,3.5682144694132742,9.35867176779738,5.422062854489534,17.095890479496575,1.6289538851718193,175.65846333749423,1.5858730041622209,yea,msoa,0,0,0,3,2,6,3
E02000039,8.758491299822891,3.420982846878724,10.125165832386813,5.0056574483509975,17.22106951633282,1.7279220895028646,172.61722644879325,1.577368076076468,yea,msoa,0,0,0,3,2,6,3
E02000040,8.645636378345136,3.4016225775620086,9.260566610607961,5.217802479805403,17.028706760535858,1.6037908036579287,171.51819743976478,1.5848393069980482,yea,msoa,0,0,2,3,2,6,3
E02000041,8.139185606052122,3.1606589571291783,10.66665374108824,4.48772311656862,18.02750732754006,1.6691268791340794,167.5147411157534,1.5444965392587156,yea,msoa,0,0,2,0,5,2,0
E02000042,8.876786008019888,3.5216969575144272,9.201156816179548,5.204198865855728,16.885248153009492,1.6470614840441251,172.92345190608194,1.5779419984117142,yea,msoa,0,0,0,3,2,6,3
E02000043,8.78300795976543,3.4878788879772444,8.660427433873949,5.378209627353127,16.25269113707857,1.6535406721268282,170.4041675541785,1.5938123537745257,yea,msoa,0,0,2,3,2,2,3
E02000044,8.85187109205347,3.515910486908181,10.629244361769352,5.252988436596357,19.64533610380939,1.5991183148648922,183.8134520311803,1.5596792983701984,yea,msoa,1,2,3,4,3,3,7
E02000045,9.006343518222714,3.5937901944796224,9.441580056074995,5.4035956534189165,17.38314623534999,1.6060420585208166,176.95739356858482,1.5815880649144152,yea,msoa,0,2,0,3,0,6,1
E02000046,8.829924373191481,3.544436070570892,8.713507091254993,5.443299704284722,16.389515736976836,1.6464151905937443,171.57477153672596,1.5923505560615188,yea,msoa,0,0,2,3,2,6,3
E02000047,8.822434699611676,3.460484508506777,10.43920781297324,5.343666587811307,19.849365483031868,1.5660919006404073,184.49083924578468,1.5551080553136194,yea,msoa,1,2,3,4,3,3,7
E02000048,8.51320162104664,3.3474004196727014,9.156418234437501,5.070828970532045,16.331339537751482,1.6593011197874052,166.81406810004816,1.5821637710480811,yea,msoa,0,0,2,0,5,2,0
E02000049,8.80688262102703,3.4394321237752457,10.433999439647877,5.177196939122778,18.90173008360872,1.5387934114577952,179.78172515568696,1.5533323345142596,yea,msoa,0,2,0,1,0,0,1
E02000050,9.071867767329769,3.636387012666905,9.30824240586629,5.362436277818387,17.660691906645468,1.6421119062546248,178.398880484222,1.574200905575411,yea,msoa,0,2,0,1,0,0,1
E02000051,8.375790997510183,3.2690469635689485,8.98154914203775,4.985828475278459,15.96767825814872,1.6666952305870206,163.76674906786246,1.5840321387137564,yea,msoa,0,0,2,0,5,2,0
E02000052,8.985166980589991,3.5381779391279373,8.882775090602376,5.495135431994326,16.87823756821657,1.6884618393915825,175.22633568473225,1.5900889039160888,yea,msoa,0,0,0,3,2,6,3
E02000053,8.61391015141673,3.441060622815399,9.970001249760026,5.1030562006609586,16.8649405387126,1.5451402131924397,169.84331019986325,1.5749197133943011,yea,msoa,0,0,2,3,2,2,3
E02000054,8.587480110548238,3.3950646192585685,9.294554323236813,4.97439278754255,16.249583905988395,1.6366386670801785,166.81135850744772,1.5788603587175682,yea,msoa,0,0,2,0,5,2,0
E02000055,8.124999699764045,3.2289067159982845,9.369639787140594,4.852754044219683,16.301511172287082,1.5903948594860269,162.17032054297545,1.579714429161065,yea,msoa,0,0,2,0,5,2,0
E02000056,8.507376092662794,3.3183021562285875,9.06300773502935,4.918952023326283,15.538131284814735,1.7263503722118323,162.8342569412574,1.5750447659847515,yea,msoa,0,0,2,0,5,2,0
E02000057,6.959705836071211,2.645142161571917,9.370745539481495,4.193664017112063,15.602325463934074,1.6665462661521222,146.26345720070032,1.5858277423549514,yea,msoa,0,0,2,0,5,5,5
E02000058,7.529254482334085,2.9081303034411423,9.15330055224039,4.5271139202728445,15.631449304521999,1.7436035044075706,153.14675747442845,1.5951830765967814,yea,msoa,0,0,2,0,5,5,5
E02000059,9.375459002929917,3.7770571980554735,9.832859258513636,4.943867461376626,17.597649419499916,1.6175109165999058,179.0191744856136,1.5477959122840814,yea,msoa,0,2,0,1,0,0,1
E02000060,6.157596441808183,2.3339547748040936,9.21481101929404,3.885667742315005,15.336359753682633,1.7115261973576936,136.77026485551713,1.5920034394618732,yea,msoa,0,0,2,0,5,5,5
E02000061,8.443328106290156,3.3179251682748165,9.127521432661638,4.80164328057967,15.52510009477488,1.7092839686914858,161.97312761503701,1.5806454738812603,yea,msoa,0,0,2,0,5,2,0
E02000062,9.058632197245904,3.6220461579528735,9.929375889654905,5.306349305513006,18.261546202889207,1.5355056980725794,180.41306875587762,1.5689117848407543,yea,msoa,0,2,0,1,0,0,1
E02000063,9.073671382264733,3.637275366160327,9.528469975307733,5.348018060785564,17.36548258227805,1.5747301312311,176.9923278836621,1.5704179896680055,yea,msoa,0,2,0,3,0,6,1
E02000064,8.797269261525077,3.474770238609307,9.147223728584432,5.255791845446216,16.795347729781053,1.5996101970137169,172.0746467851349,1.5830323264775894,yea,msoa,0,0,2,3,2,6,3
E02000065,9.00092470417045,3.301459136615513,10.517954465617613,5.2554089837165066,20.182519476848352,1.5691482334168994,187.1580163249321,1.5492872393698789,yea,msoa,1,1,3,4,3,3,4
E02000066,8.850614366322704,3.2000419525294577,10.608468732647001,5.068847828034463,20.998794894762842,1.6041914912672333,188.04732195317504,1.5303890873277155,yea,msoa,1,1,3,4,4,3,4
E02000067,9.31637223897869,3.422585076995666,10.08473456104006,5.239473778907032,18.470884267345983,1.61721363179332,183.38330101161412,1.5617925763001494,yea,msoa,1,2,3,1,3,3,7
E02000068,9.451282906518378,3.4573922815191787,11.143576513251617,5.220632387177517,19.955111255371953,1.637472913681976,190.35851199834119,1.546889369230386,yea,msoa,1,1,1,4,4,4,4
E02000069,9.211375639897836,3.4753331980249214,10.376785061903009,5.420822226732618,19.592989648873246,1.5844658683445216,187.26650538957009,1.5525221172770889,yea,msoa,1,1,3,4,3,3,4
E02000070,8.980837738698115,3.4500670514625136,10.405492232171596,5.383159321393932,19.35104754693216,1.6421686535764426,184.43585789407783,1.5668941485099783,yea,msoa,1,2,3,4,3,3,7
E02000071,9.355760448594497,3.597292275524989,11.342998550620733,5.487627295839697,20.918356737234078,1.6547658421840288,194.6588106094489,1.5575854730682586,yea,msoa,1,1,1,2,4,4,2
E02000072,9.024672252892923,3.331593991266671,10.781479217710103,5.222621497718532,20.179925768515748,1.6015996428300008,187.021792853037,1.5412475241538983,yea,msoa,1,1,3,4,3,3,4
E02000073,9.302666487506633,3.614851056586041,11.040373169223823,5.149654940743415,20.580968889130432,1.7338251233954418,191.1216839209737,1.5386521256106636,yea,msoa,1,1,1,4,4,4,2
E02000074,9.514600079270787,3.4615167129083155,11.092520808560943,5.314825208085338,20.93812577619189,1.644146915048256,195.04336571488545,1.537177356025382,yea,msoa,1,1,1,2,4,4,2
E02000075,8.849213473917656,3.51251069922362,11.769869456158164,5.417362264150912,20.23410521642597,1.6620255271920272,186.55328141885886,1.5530912754034008,yea,msoa,1,1,3,4,3,3,4
E02000077,9.269076420551997,3.5027801775866325,10.809638322266872,5.289934138602126,20.15182332080221,1.6636618403860888,189.4350835429374,1.54083507832721,yea,msoa,1,1,1,4,4,4,4
E02000078,9.18955240580284,3.55637966809358,11.879018223566394,5.318751904811363,20.497760985283488,1.689344327314486,190.52951564659185,1.5494617461356366,yea,msoa,1,1,1,4,4,4,4
E02000079,10.480104467252492,4.283062461190848,11.940740219891493,5.099651532307991,19.76657358366487,1.623205062643815,198.16133840122842,1.5176819536906443,yea,msoa,1,1,1,2,1,1,2
E02000080,8.530229027572839,3.3474766729662586,10.481480274847678,5.27836950084873,19.202875481268926,1.6133876319270626,179.31730067656616,1.5713771170228439,yea,msoa,0,2,0,1,0,0,1
E02000081,9.364712776006467,3.6592755933408174,11.569364742000024,5.457868697602904,19.17491963927241,1.6209844727830902,187.2076820332929,1.5555440325282788,yea,msoa,1,1,3,4,3,3,4
E02000082,8.943059033165524,3.426142290541188,10.85629965757736,5.354535593164955,19.581278167009145,1.6674144146363534,184.47768496909248,1.5521280106230824,yea,msoa,1,2,3,4,3,3,7
E02000083,8.386793778914782,3.1079143222764145,10.883712963873815,5.467683827148449,22.65697953341957,1.733838369918223,192.08961392047576,1.5325576661459073,yea,msoa,1,1,1,2,4,4,2
E02000084,8.931878995402624,3.4311932766552413,11.215034176571589,5.438846589503447,20.050173421694645,1.7011747627169749,187.1123122143958,1.5669651752472635,yea,msoa,1,1,3,4,3,3,4
E02000085,9.146985687987149,3.4757541916124386,11.06284349657487,5.505092124247586,20.109502976832978,1.7244843198062707,189.54013752319,1.5646040532256953,yea,msoa,1,1,1,4,4,4,4
E02000086,9.48569414228924,3.69513339703141,11.556080368954296,5.422113589593018,20.535675861752093,1.653868697633333,193.44698367578056,1.5389318949383997,yea,msoa,1,1,1,2,4,4,2
E02000087,9.03366057371029,3.531709611766662,11.14033620060615,5.4231488806112775,19.11513862754968,1.7051712683843891,184.5200656453321,1.5792789843221964,yea,msoa,1,2,3,4,3,3,7
E02000088,9.781868792837884,3.684825849769717,12.157417121274642,5.542047605725634,21.66507973143055,1.8322581246794123,201.33875969365627,1.5356775371555391,yea,msoa,1,1,1,2,1,1,6
E02000089,9.216847513715344,3.5458782896463963,12.317892362622914,5.3056265784203385,20.92220639205864,1.7437671340241248,192.07322523591998,1.5347117651680788,yea,msoa,1,1,1,2,4,4,2
E02000090,8.745408516858658,3.3018758554194836,10.938391284060607,5.135286176434202,18.91886011571553,1.7371825619011378,179.64588172454404,1.5663746159154612,yea,msoa,0,2,0,1,0,0,1
E02000091,9.570970490098755,3.5963405535507817,11.214467509024436,5.324413357400675,19.663039991523064,1.717287769390638,190.95137407725886,1.5566145295656262,yea,msoa,1,1,1,4,4,4,4
E02000092,9.42228970059561,3.547620654114437,11.964810377333885,5.323779632469268,21.03561303200145,1.6747557756604945,194.4709860122121,1.5333274872313425,yea,msoa,1,1,1,2,4,4,2
E02000093,8.932287459417868,3.66147815262612,10.5642377561996,4.956973204619882,19.231676810168906,1.5849120329253974,181.56128134375717,1.5469417623823063,yea,msoa,1,2,3,1,3,0,7
E02000094,9.418038363445898,3.7445603506545577,10.400352032647213,5.09962395757949,18.898535391878927,1.613588713982384,185.02557454495263,1.5401689998844956,yea,msoa,1,2,3,4,3,3,7
E02000095,9.673712990393273,3.992344834297005,11.909564205620278,4.640712401667288,19.481095596163808,1.6546757617479784,187.87994196311627,1.5165225078049567,yea,msoa,1,1,3,4,4,3,4
E02000096,9.316139443577617,3.8789690097913807,11.539465766735336,4.549886163470269,19.056606757755468,1.6536265947816204,182.94587352438754,1.5323305728199366,yea,msoa,1,2,3,1,3,3,7
E02000097,9.266452919082976,3.689898734729613,10.536861692646823,5.149244785703662,19.07470940741391,1.703550739818685,184.60078597426053,1.5437932107926493,yea,msoa,1,2,3,4,3,3,7
E02000098,9.494540025614217,3.884409247049291,11.185411239018574,4.83700144993182,18.779569119130613,1.5729803920240588,184.105010969846,1.5276369447196532,yea,msoa,1,2,3,4,3,3,7
E02000099,9.102473441710538,3.660735407651064,10.681129537602832,4.84539942804142,18.35048849540188,1.5744708224296835,179.2997470254102,1.5504708751109262,yea,msoa,0,2,0,1,0,0,1
E02000100,8.850036526769207,3.6208001677414914,9.763908866680056,4.921552058971868,18.007654315487784,1.6573381830725982,175.6175754892453,1.5489746897234469,yea,msoa,0,0,0,3,2,6,3
E02000101,9.088147334507696,3.5258761498041324,10.737350944001072,5.042331781416407,19.131509162478668,1.6630633408361115,183.27904214189968,1.5579600390927788,yea,msoa,1,2,3,1,3,3,7
E02000102,9.133803392461905,3.672073647449448,10.415911590030367,5.139428141207543,19.070549208107547,1.6006480082368792,183.75378345667457,1.5590228169667697,yea,msoa,1,2,3,4,3,3,7
E02000103,8.883472250010785,3.5223915464933846,10.007254737070438,5.275321517199874,18.52467025004697,1.5896268082980038,179.6761459220863,1.5668168204426336,yea,msoa,0,2,0,1,0,0,1
E02000104,8.838056693100961,3.5224367296839696,10.472015466844999,4.8730770620099255,18.793165235213664,1.6210042762765575,178.75283324584717,1.5521838418620428,yea,msoa,0,2,0,1,0,0,1
E02000105,8.717378884700704,3.4731042238021685,10.30054318904174,4.875843826907272,18.08019483499254,1.5517405084545877,174.64362936691376,1.5545593485038725,yea,msoa,0,0,0,3,2,6,3
E02000106,9.178737087485867,3.711605244225532,10.090213459244387,5.182651352583044,18.349658363360856,1.5918881344088496,181.3887425301503,1.5622679961408854,yea,msoa,1,2,3,1,0,0,7
E02000107,9.348430890393859,3.7247932890639537,9.897929499621322,5.207754553444391,17.183727328308546,1.6105422093503192,178.30435243895835,1.563537590283051,yea,msoa,0,2,0,1,0,0,1
E02000108,8.920426762705493,3.5359045247020138,10.239594398277363,4.9452277344641695,18.413467495740736,1.5781364815743235,177.89196465712132,1.5447112380157897,yea,msoa,0,2,0,1,0,0,1
E02000109,8.734965868393147,3.430522805653544,9.980737775256227,4.9985246873411215,18.63903154672791,1.5814645021043447,177.7401503399645,1.5609463940411457,yea,msoa,0,2,0,1,0,0,1
E02000110,9.490727916680473,3.7665015854430246,9.941955015484304,5.339989650799036,18.496640866681407,1.664971870301343,185.52210536595177,1.562592287969927,yea,msoa,1,2,3,4,3,3,7
E02000111,8.832399784300751,3.48776172263546,10.251323263110494,4.9104234508406535,19.36239927545285,1.5768619838473683,180.8512153178732,1.5417636138720336,yea,msoa,1,2,3,1,0,0,7
E02000112,8.696928159417174,3.4105802229740134,9.769561602372251,4.998232151735484,18.680196066239713,1.5713510483003164,177.44111333522548,1.5579260939707935,yea,msoa,0,2,0,1,0,0,1
E02000113,8.654340272734801,3.3841194200270164,10.355811134549864,5.2774479124484195,19.99820486231589,1.5531674693018789,183.06146090023503,1.5471379506761094,yea,msoa,1,2,3,1,3,3,7
E02000114,9.38034478192907,3.6529202630811777,10.519493433818877,5.13330848536405,18.585063599904775,1.6482119815167051,183.8409033854244,1.5515867474342917,yea,msoa,1,2,3,4,3,3,7
E02000115,8.879788360021838,3.4926082737155815,9.335758031530661,5.249515145833391,16.706938825817822,1.662425609833731,172.64287463351098,1.5867505969731437,yea,msoa,0,0,0,3,2,6,3
E02000116,9.345686464080538,3.6935434922495856,10.354509969067934,5.205207789780202,19.033894219944752,1.580467968193031,185.5223894120298,1.5501838677950242,yea,msoa,1,2,3,4,3,3,7
E02000117,9.079207218154924,3.5641260061092126,9.999997970373489,5.330046318460383,19.45042345548916,1.5673461514220008,184.763156696472,1.5408459757631985,yea,msoa,1,2,3,4,3,3,7
E02000118,8.90859197284652,3.4675635241502363,10.288744561886189,4.9914024265892145,19.642939426678595,1.5718265751221252,182.9783481399766,1.5414307272317478,yea,msoa,1,2,3,1,3,3,7
